"gbif_id";"iucn_id";"cites_id";"nombre_cientifico";"nombre_cientifico2";"reino";"filo";"clase";"orden";"familia";"genero";"TIPO";"NOMBRE.EN.ESPAÑOL";"NACIONAL";"STATUS";"iucn_status";"cites_status"
7279173;NA;NA;"Cristaria aspera";"Cristaria aspera Gay";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Cristaria";"Flora";NA;NA;NA;NA;NA
5618148;NA;NA;"Cristaria gracilis";"Cristaria gracilis Gay";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Cristaria";"Flora";NA;NA;NA;NA;NA
5618047;NA;NA;"Cristaria multifida";"Cristaria multifida (Cav.) Cav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Cristaria";"Flora";NA;NA;"Endémica";NA;NA
3935717;NA;NA;"Fuertesimalva chilensis";"Fuertesimalva chilensis (A.Braun & C.D.Bouché) Fryxell";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Fuertesimalva";"Flora";NA;NA;NA;NA;NA
3935646;NA;NA;"Fuertesimalva pennellii";"Fuertesimalva pennellii (Ulbr.) Fryxell";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Fuertesimalva";"Flora";NA;NA;"Endémica";NA;NA
3935621;NA;NA;"Fuertesimalva peruviana";"Fuertesimalva peruviana (L.) Fryxell";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Fuertesimalva";"Flora";NA;NA;NA;NA;NA
3152666;NA;NA;"Gossypium barbadense";"Gossypium barbadense L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Gossypium";"Flora";"Algodón";NA;"Nativa";NA;NA
3935047;NA;NA;"Malva assurgentiflora";"Malva assurgentiflora (Kellogg) M.F.Ray";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Malva";"Flora";NA;NA;"Introducida";NA;NA
3152378;NA;NA;"Malva parviflora";"Malva parviflora L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Malva";"Flora";"Malva";NA;"Introducida";NA;NA
8338793;NA;NA;"Modiola caroliniana";"Modiola caroliniana (L.) G.Don";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Modiola";"Flora";NA;NA;NA;NA;NA
3935176;NA;NA;"Nototriche alternata";"Nototriche alternata A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;NA;NA;NA
7278879;NA;NA;"Nototriche anthemidifolia";"Nototriche anthemidifolia (Remy) A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;NA;NA;NA
3935128;NA;NA;"Nototriche argentea";"Nototriche argentea A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";"Aldia";NA;NA;NA;NA
3935066;133316955;NA;"Nototriche azorella";"Nototriche azorella A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;"Endémica";"LC";NA
3935050;NA;NA;"Nototriche borussica";"Nototriche borussica (Meyen) A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;"Endémica";NA;NA
12257017;NA;NA;"Nototriche erinacea";"Nototriche erinacea A.W.Hill ex B.L.Burtt";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;NA;NA;NA
3934689;NA;NA;"Nototriche foetida";"Nototriche foetida Ulbr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;"Endémica";NA;NA
3934650;NA;NA;"Nototriche glauca";"Nototriche glauca A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;NA;NA;NA
7278777;NA;NA;"Nototriche obcuneata";"Nototriche obcuneata (Baker fil.) A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;"Nativa";NA;NA
3934208;NA;NA;"Nototriche pediculariifolia";"Nototriche pediculariifolia (Meyen) A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;NA;NA;NA
3934078;NA;NA;"Nototriche pulverulenta";"Nototriche pulverulenta B.L.Burtt & A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;NA;NA;NA
3933996;NA;NA;"Nototriche rugosa";"Nototriche rugosa (Phil.) A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;NA;NA;NA
3933811;132872523;NA;"Nototriche turritella";"Nototriche turritella A.W.Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Nototriche";"Flora";NA;NA;"Nativa";"VU";NA
5617253;NA;NA;"Palaua dissecta";"Palaua dissecta Benth.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Palaua";"Flora";NA;NA;NA;NA;NA
7278703;NA;NA;"Palaua moschata";"Palaua moschata Cav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Palaua";"Flora";NA;NA;NA;NA;NA
5617213;NA;NA;"Palaua pusilla";"Palaua pusilla Ulbr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Palaua";"Flora";NA;NA;NA;NA;NA
5617202;NA;NA;"Palaua velutina";"Palaua velutina Ulbr. & Hill";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Palaua";"Flora";NA;NA;"Endémica";NA;NA
5617197;NA;NA;"Palaua weberbaueri";"Palaua weberbaueri Ulbr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Palaua";"Flora";NA;NA;NA;NA;NA
5618393;NA;NA;"Sida jatrophoides";"Sida jatrophoides L'Hér.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Sida";"Flora";NA;NA;NA;NA;NA
3118274;NA;NA;"Tanacetum vulgare";"Tanacetum vulgare L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Tanacetum";"Flora";NA;NA;"Introducida";NA;NA
3118274;NA;NA;"Tanacetum vulgare";"Tanacetum vulgare L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Asteraceae";"Tanacetum";"Flora";NA;NA;NA;NA;NA
3936920;NA;NA;"Tarasa capitata";"Tarasa capitata (Cav.) D.M.Bates";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Tarasa";"Flora";NA;NA;NA;NA;NA
3936738;NA;NA;"Tarasa operculata";"Tarasa operculata (Cav.) Krapov.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Tarasa";"Flora";"Palo blanco";NA;"Nativa";NA;NA
3936663;NA;NA;"Tarasa tenuis";"Tarasa tenuis Krapov.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Tarasa";"Flora";NA;NA;"Endémica";NA;NA
3935210;NA;NA;"Urocarpidium albiflorum";"Urocarpidium albiflorum Ulbr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Urocarpidium";"Flora";NA;NA;"Endémica";NA;NA
5406665;131182966;NA;"Waltheria indica";"Waltheria indica L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Waltheria";"Flora";NA;NA;"Nativa";"LC";NA
8318662;NA;NA;"Waltheria ovata";"Waltheria ovata Cav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malvales";"Malvaceae";"Waltheria";"Flora";"Membrillejo, Palo negro";NA;NA;NA;NA
7288905;NA;NA;"Calandrinia acaulis";"Calandrinia acaulis Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Montiaceae";"Calandrinia";"Flora";NA;NA;NA;NA;NA
4022462;NA;NA;"Calandrinia alba";"Calandrinia alba (Ruiz & Pav.) DC.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Montiaceae";"Calandrinia";"Flora";NA;NA;NA;NA;NA
3084693;NA;NA;"Calandrinia ciliata";"Calandrinia ciliata (Ruiz & Pav.) DC.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Montiaceae";"Calandrinia";"Flora";NA;NA;NA;NA;NA
4023300;NA;NA;"Cistanthe calycina";"Cistanthe calycina (Phil.) Carolin ex Hershk.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Montiaceae";"Philippiamra";"Flora";NA;NA;NA;NA;NA
4023294;NA;NA;"Cistanthe celosioides";"Cistanthe celosioides (Phil.) Carolin ex Hershk.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Montiaceae";"Philippiamra";"Flora";NA;NA;NA;NA;NA
7829765;NA;NA;"Cistanthe pachyphylla";"Cistanthe pachyphylla D.I.Ford";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Montiaceae";"Cistanthe";"Flora";NA;NA;NA;NA;NA
4023117;NA;NA;"Cistanthe paniculata";"Cistanthe paniculata (Ruiz & Pav.) Carolin ex Hershk.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Montiaceae";"Cistanthe";"Flora";NA;NA;"Endémica";NA;NA
5361909;63527;NA;"Ficus carica";"Ficus carica L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Moraceae";"Ficus";"Flora";"Higuera";NA;"Introducida";"LC";NA
5361888;61890076;NA;"Morus nigra";"Morus nigra L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Rosales";"Moraceae";"Morus";"Flora";"Mora";NA;"Introducida";"DD";NA
7335100;NA;NA;"Myrica pavonis";"Myrica pavonis C.DC.";"Plantae";"Tracheophyta";"Magnoliopsida";"Fagales";"Myricaceae";"Morella";"Flora";"Huacano";NA;"Nativa";NA;NA
7335102;NA;NA;"Myrica pubescens";"Myrica pubescens Humb. & Bonpl. ex Willd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Fagales";"Myricaceae";"Morella";"Flora";NA;NA;NA;NA;NA
11869920;61909812;NA;"Eucalyptus camaldulensis";"Eucalyptus camaldulensis Denham";"Plantae";"Tracheophyta";"Magnoliopsida";"Myrtales";"Myrtaceae";"Eucalyptus";"Flora";"Eucalipto rojo";NA;"Introducida";"NT";NA
3176787;61912929;NA;"Eucalyptus globulus";"Eucalyptus globulus Labill.";"Plantae";"Tracheophyta";"Magnoliopsida";"Myrtales";"Myrtaceae";"Eucalyptus";"Flora";"Eucalipto";NA;"Introducida";"LC";NA
5384861;NA;NA;"Allionia incarnata";"Allionia incarnata L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Nyctaginaceae";"Allionia";"Flora";NA;NA;NA;NA;NA
3086287;NA;NA;"Boerhavia coccinea";"Boerhavia coccinea Mill.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Nyctaginaceae";"Boerhavia";"Flora";NA;NA;NA;NA;NA
7327279;146076332;NA;"Bougainvillea spinosa";"Bougainvillea spinosa (Cav.) Heimerl";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Nyctaginaceae";"Bougainvillea";"Flora";NA;NA;"Nativa";"LC";NA
7327289;NA;NA;"Mirabilis elegans";"Mirabilis elegans (Choisy) Heimerl";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Nyctaginaceae";"Mirabilis";"Flora";NA;NA;NA;NA;NA
3700486;NA;NA;"Mirabilis intercedens";"Mirabilis intercedens Heimerl";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Nyctaginaceae";"Mirabilis";"Flora";NA;NA;NA;NA;NA
7327333;NA;NA;"Mirabilis prostrata";"Mirabilis prostrata (Ruiz & Pav.) Heimerl";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Nyctaginaceae";"Mirabilis";"Flora";NA;NA;NA;NA;NA
8138456;NA;NA;"Epilobium denticulatum";"Epilobium denticulatum Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Myrtales";"Onagraceae";"Epilobium";"Flora";"Layo";NA;NA;NA;NA
3665889;NA;NA;"Epilobium fragile";"Epilobium fragile Sam.";"Plantae";"Tracheophyta";"Magnoliopsida";"Myrtales";"Onagraceae";"Epilobium";"Flora";NA;NA;NA;NA;NA
3665526;NA;NA;"Oenothera arequipensis";"Oenothera arequipensis Munz & I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Myrtales";"Onagraceae";"Oenothera";"Flora";NA;NA;NA;NA;NA
3188875;NA;NA;"Oenothera rosea";"Oenothera rosea Aiton";"Plantae";"Tracheophyta";"Magnoliopsida";"Myrtales";"Onagraceae";"Oenothera";"Flora";"Chupa sangre";NA;NA;NA;NA
3665614;NA;NA;"Oenothera sandiana";"Oenothera sandiana Hassk.";"Plantae";"Tracheophyta";"Magnoliopsida";"Myrtales";"Onagraceae";"Oenothera";"Flora";NA;NA;NA;NA;NA
3735445;NA;NA;"Castilleja pumila";"Castilleja pumila (Benth.) Wedd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Orobanchaceae";"Castilleja";"Flora";NA;NA;NA;NA;NA
9456916;NA;NA;"Neobartsia crenoloba";"Neobartsia crenoloba (Wedd.) Uribe-Convers & Tank";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Orobanchaceae";"Neobartsia";"Flora";NA;NA;NA;NA;NA
9428870;NA;NA;"Neobartsia diffusa";"Neobartsia diffusa (Benth.) Uribe-Convers & Tank";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Orobanchaceae";"Neobartsia";"Flora";NA;NA;"Endémica";NA;NA
9599514;NA;NA;"Neobartsia elongata";"Neobartsia elongata (Wedd.) Uribe-Convers & Tank";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Orobanchaceae";"Neobartsia";"Flora";NA;NA;NA;NA;NA
9506823;NA;NA;"Neobartsia peruviana";"Neobartsia peruviana (Walp.) Uribe-Convers & Tank";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Orobanchaceae";"Neobartsia";"Flora";NA;NA;NA;NA;NA
3730699;NA;NA;"Orobanche tacnaensis";"Orobanche tacnaensis Mattf.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Orobanchaceae";"Aphyllon";"Flora";NA;NA;NA;NA;NA
8427624;NA;NA;"Oxalis corniculata";"Oxalis corniculata L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Oxalidales";"Oxalidaceae";"Oxalis";"Flora";NA;NA;NA;NA;NA
3626897;NA;NA;"Oxalis dombeyi";"Oxalis dombeyi A.St.-Hil.";"Plantae";"Tracheophyta";"Magnoliopsida";"Oxalidales";"Oxalidaceae";"Oxalis";"Flora";NA;NA;NA;NA;NA
7318165;NA;NA;"Oxalis lomana";"Oxalis lomana Diels";"Plantae";"Tracheophyta";"Magnoliopsida";"Oxalidales";"Oxalidaceae";"Oxalis";"Flora";NA;NA;"Endémica";NA;NA
7318087;NA;NA;"Oxalis megalorrhiza";"Oxalis megalorrhiza Jacq.";"Plantae";"Tracheophyta";"Magnoliopsida";"Oxalidales";"Oxalidaceae";"Oxalis";"Flora";NA;NA;NA;NA;NA
2891661;NA;NA;"Oxalis pes-caprae";"Oxalis pes-caprae L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Oxalidales";"Oxalidaceae";"Oxalis";"Flora";NA;NA;NA;NA;NA
2888485;NA;NA;"Argemone mexicana";"Argemone mexicana L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Papaveraceae";"Argemone";"Flora";NA;NA;NA;NA;NA
7315184;NA;NA;"Argemone subfusiformis";"Argemone subfusiformis G.B.Ownbey";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Papaveraceae";"Argemone";"Flora";"Cardosanto";NA;NA;NA;NA
2888380;NA;NA;"Eschscholzia californica";"Eschscholzia californica Cham.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Papaveraceae";"Eschscholzia";"Flora";NA;NA;NA;NA;NA
5334218;NA;NA;"Fumaria capreolata";"Fumaria capreolata L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ranunculales";"Papaveraceae";"Fumaria";"Flora";NA;NA;NA;NA;NA
3986636;NA;NA;"Malesherbia angustisecta";"Malesherbia angustisecta Harms";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Malesherbiaceae";"Malesherbia";"Flora";NA;"EN";"Endémica";NA;NA
3986624;NA;NA;"Malesherbia ardens";"Malesherbia ardens J.F.Macbr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Malesherbiaceae";"Malesherbia";"Flora";NA;"EN";"Endémica";NA;NA
3986608;NA;NA;"Malesherbia arequipensis";"Malesherbia arequipensis Ricardi";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Malesherbiaceae";"Malesherbia";"Flora";NA;"VU";"Endémica";NA;NA
3986581;NA;NA;"Malesherbia turbinea";"Malesherbia turbinea J.F.Macbr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Malesherbiaceae";"Malesherbia";"Flora";"Lampayo";"EN";"Endémica";NA;NA
2874199;NA;NA;"Passiflora caerulea";"Passiflora caerulea L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Passifloraceae";"Passiflora";"Flora";NA;NA;NA;NA;NA
2874211;NA;NA;"Passiflora foetida";"Passiflora foetida L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Passifloraceae";"Passiflora";"Flora";NA;NA;NA;NA;NA
3587961;NA;NA;"Passiflora subulata";"Passiflora subulata Mast.";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Passifloraceae";"Passiflora";"Flora";NA;NA;NA;NA;NA
2874196;NA;NA;"Passiflora mollissima";"Passiflora mollissima (Kunth) L.H.Bailey";"Plantae";"Tracheophyta";"Magnoliopsida";"Malpighiales";"Passifloraceae";"Passiflora";"Flora";NA;NA;NA;NA;NA
8419357;NA;NA;"Erythranthe glabrata";"Erythranthe glabrata (Kunth) G.L.Nesom";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Phrymaceae";"Erythranthe";"Flora";"Berro, Occocolo";NA;"Nativa";NA;NA
3171169;164168;NA;"Bacopa monnieri";"Bacopa monnieri (L.) Pennell";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Bacopa";"Flora";"Verdolaga";NA;"Nativa";"LC";NA
7709879;58085438;NA;"Callitriche heteropoda";"Callitriche heteropoda Engelm. ex Hegelm.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Callitriche";"Flora";NA;NA;NA;"DD";NA
7709879;58085438;NA;"Callitriche heteropoda";"Callitriche heteropoda Engelm. ex Hegelm.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Callitriche";"Flora";NA;NA;"Nativa";"DD";NA
3728495;NA;NA;"Ourisia muscosa";"Ourisia muscosa Benth.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Ourisia";"Flora";NA;NA;NA;NA;NA
3189718;NA;NA;"Plantago australis";"Plantago australis Lam.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;NA;NA;NA
8208358;203388;NA;"Plantago lanceolata";"Plantago lanceolata L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";"Llantén";NA;"Introducida";"LC";NA
7303056;NA;NA;"Plantago limensis";"Plantago limensis Pers.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;"Endémica";NA;NA
7684568;NA;NA;"Plantago linearis";"Plantago linearis Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;NA;NA;NA
3189767;168960;NA;"Plantago major";"Plantago major L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";"Llantén";NA;"Introducida";"LC";NA
7303044;NA;NA;"Plantago monticola";"Plantago monticola Decne.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;NA;NA;NA
7303024;NA;NA;"Plantago myosuros";"Plantago myosuros Lam.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;NA;NA;NA
7749255;133319030;NA;"Plantago rigida";"Plantago rigida Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;"Nativa";"LC";NA
8125162;NA;NA;"Plantago sericea";"Plantago sericea Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;"Endémica";NA;NA
8125162;NA;NA;"Plantago sericea";"Plantago sericea Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;"Endémica";NA;NA
8125162;NA;NA;"Plantago sericea";"Plantago sericea Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;"Endémica";NA;NA
8125162;NA;NA;"Plantago sericea";"Plantago sericea Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;"Endémica";NA;NA
4155306;NA;NA;"Plantago tacnensis";"Plantago tacnensis Pilg.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;"Endémica";NA;NA
7303101;NA;NA;"Plantago tubulosa";"Plantago tubulosa Decne.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Plantago";"Flora";NA;NA;NA;NA;NA
7332572;NA;NA;"Verónica anagalloides";"Veronica anagalloides Guss.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Veronica";"Flora";NA;NA;"Introducida";NA;NA
3172104;168634;NA;"Veronica peregrina";"Veronica peregrina L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Veronica";"Flora";NA;NA;"Nativa";"LC";NA
3172077;NA;NA;"Veronica persica";"Veronica persica Poir.";"Plantae";"Tracheophyta";"Magnoliopsida";"Lamiales";"Plantaginaceae";"Veronica";"Flora";NA;NA;NA;NA;NA
7408682;NA;NA;"Plumbago coerulea";"Plumbago coerulea Kunth";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Plumbaginaceae";"Plumbago";"Flora";NA;NA;NA;NA;NA
7294305;146078128;NA;"Cantua buxifolia";"Cantua buxifolia Juss. ex Lam.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Polemoniaceae";"Cantua";"Flora";"Catuta, Flor del Inca, Cando";"NT";"Nativa";"LC";NA
4057572;NA;NA;"Cantua candelilla";"Cantua candelilla Brand";"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Polemoniaceae";"Cantua";"Flora";NA;NA;"Endémica";NA;NA
8402052;NA;NA;"Dayia glutinosa";"Dayia glutinosa (Phil.) J.M.Porter";"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Polemoniaceae";"Dayia";"Flora";NA;NA;NA;NA;NA
7294235;NA;NA;"Gilia laciniata";"Gilia laciniata Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Polemoniaceae";"Gilia";"Flora";NA;NA;NA;NA;NA
6394304;NA;NA;"Microsteris gracilis";"Microsteris gracilis (Douglas ex Hook.) Greene";"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Polemoniaceae";"Phlox";"Flora";NA;NA;NA;NA;NA
4050411;NA;NA;"Monnina macbridei";"Monnina macbridei Chodat";"Plantae";"Tracheophyta";"Magnoliopsida";"Fabales";"Polygalaceae";"Monnina";"Flora";NA;NA;"Endémica";NA;NA
7293415;NA;NA;"Monnina macrostachya";"Monnina macrostachya Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Fabales";"Polygalaceae";"Monnina";"Flora";NA;NA;"Endémica";NA;NA
7293304;NA;NA;"Monnina pterocarpa";"Monnina pterocarpa Ruiz & Pav.";"Plantae";"Tracheophyta";"Magnoliopsida";"Fabales";"Polygalaceae";"Monnina";"Flora";NA;NA;NA;NA;NA
6390838;NA;NA;"Muehlenbeckia hastulata";"Muehlenbeckia hastulata (J.E.Sm.) I.M.Johnst.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Polygonaceae";"Muehlenbeckia";"Flora";"Mora";NA;NA;NA;NA
7291112;NA;NA;"Muehlenbeckia tamnifolia";"Muehlenbeckia tamnifolia (Kunth) Meisn.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Polygonaceae";"Muehlenbeckia";"Flora";NA;NA;NA;NA;NA
2888995;203395;NA;"Rumex acetosella";"Rumex acetosella L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Polygonaceae";"Rumex";"Flora";NA;NA;"Introducida";"LC";NA
2888963;164273;NA;"Rumex conglomeratus";"Rumex conglomeratus Murray";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Polygonaceae";"Rumex";"Flora";NA;NA;"Introducida";"LC";NA
8195144;164226;NA;"Rumex crispus";"Rumex crispus L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Polygonaceae";"Rumex";"Flora";NA;NA;"Introducida";"LC";NA
2888977;NA;NA;"Rumex cuneifolius";"Rumex cuneifolius Campd.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Polygonaceae";"Rumex";"Flora";"Lengua de vaca, romasa";NA;NA;NA;NA
4022609;NA;NA;"Portulaca nivea";"Portulaca nivea Poelln.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Portulacaceae";"Portulaca";"Flora";NA;NA;"Endémica";NA;NA
4022357;NA;NA;"Portulaca perennis";"Portulaca perennis R.E.Fr.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Portulacaceae";"Portulaca";"Flora";NA;NA;NA;NA;NA
3084704;NA;NA;"Portulaca pilosa";"Portulaca pilosa L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Caryophyllales";"Portulacaceae";"Portulaca";"Flora";NA;NA;NA;NA;NA
3169305;NA;NA;"Anagallis arvensis";"Anagallis arvensis L.";"Plantae";"Tracheophyta";"Magnoliopsida";"Ericales";"Primulaceae";"Lysimachia";"Flora";NA;NA;NA;NA;NA
