ID;Nombre Común;Nombre Científico;Descripción;Estado de Conservación;Código IUCN;Categoría IUCN;Categoría CITES;Categoría Nacional;Reino;Clase;Orden;Familia;Hábitat;Latitud;Longitud;Lugar Específico;Región;Provincia;Distrito;Ubicación Completa;Imagen Principal;Imagen 2;Imagen 3;Imagen 4;Publicaciones Relacionadas;Fecha de Creación;Fecha de Actualización
482;Safrán;Buddleja coriacea Remy;Scrophulariaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Scrophulariaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
483;Hierba santa;Cestrum auriculatum L'Hér.;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
484;Chamico;Datura stramonium L.;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
485;Yara;Dunalia spinosa (Meyen) Dammer;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
486;Quilla;Fabiana stephanii Hunz. & Barboza;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
487;Tomatillo;Lycopersicon chilense Dunal;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
488;Tabaquillo;Nicotiana glauca Graham;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
489;Tabaco cimarrón;Nicotiana paniculata L.;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
490;Nolana;Nolana adansonii (Roem. &Schult.) I.M. Johnst.;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
491;Nolana;Nolana jaffuelii I.M. Johnst.;Solanaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Solanaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
492;Ortiga hembra;Urtica magellanica Juss. ex Poir.;Urticaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Urticaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
493;Cedrón;Aloysia triphylla Royle;Verbenaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Verbenaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
494;Tiquil tiquil;Lippia nodiflora (L.) Michx.;Verbenaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Magnoliopsida;Magnoliopsida;Verbenaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
495;Cipres;Cupressus sempervirens L.;Cupressaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Pinopsida;Pinopsida;Cupressaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
496;Pino;Pinus radiata D. Don;Pinaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Pinopsida;Pinopsida;Pinaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
497;Cola de caballo;Equisetum giganteum L.;Equisetaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Polypodiopsida;Polypodiopsida;Equisetaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
498;Helecho;Thelypteris cheilanthoides (Kunze) Proctor;Thelypteridaceae;Casi Amenazado;NT;N/A;N/A;N/A;Plantae;Polypodiopsida;Polypodiopsida;Thelypteridaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/09/2025 16:09;10/09/2025 13:26
499;PLanta nueva;Epecia Nueva;INformacion eetc;Vulnerable;VU;N/A;N/A;N/A;Plantae;Liliopsida;Liliopsida;Iridaceae;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;images/migrated_from_biodiversidad_imagens/species_499_1_nQkMsR3VFaFu7UId6dzMPS6ntGk3b9VUnTDYqTQv.jpg;N/A;N/A;N/A;N/A;9/01/2025 17:34;9/09/2025 16:15
500;xd;Xd;N/A;Casi Amenazado;NT;N/A;N/A;N/A;Animalia;Aves;"FALCONIFORMES
";"Falconidae
";N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ubicación no especificada;N/A;N/A;N/A;N/A;N/A;9/01/2025 19:20;10/09/2025 13:26
